VD VG VS VB Ids  
-0.05 -0.222222222222 0 0 -7.45783800927e-10
-0.2 -0.222222222222 0 0 -8.90010691606e-10
-0.3 -0.222222222222 0 0 -9.50319583949e-10
-0.5 -0.222222222222 0 0 -1.08629750199e-09
-0.7 -0.222222222222 0 0 -1.24490587564e-09
-0.95 -0.222222222222 0 0 -1.47839984958e-09
-0.05 -0.20202020202 0 0 -3.74981401669e-10
-0.2 -0.20202020202 0 0 -4.47592118671e-10
-0.3 -0.20202020202 0 0 -4.78035080121e-10
-0.5 -0.20202020202 0 0 -5.46773822932e-10
-0.7 -0.20202020202 0 0 -6.27068561727e-10
-0.95 -0.20202020202 0 0 -7.45427193061e-10
-0.05 -0.181818181818 0 0 -1.88538049653e-10
-0.2 -0.181818181818 0 0 -2.2509302781e-10
-0.3 -0.181818181818 0 0 -2.4045940454e-10
-0.5 -0.181818181818 0 0 -2.75205707679e-10
-0.7 -0.181818181818 0 0 -3.15851563924e-10
-0.95 -0.181818181818 0 0 -3.75842732333e-10
-0.05 -0.161616161616 0 0 -9.47947980359e-11
-0.2 -0.161616161616 0 0 -1.13197756066e-10
-0.3 -0.161616161616 0 0 -1.20953844327e-10
-0.5 -0.161616161616 0 0 -1.38516814422e-10
-0.7 -0.161616161616 0 0 -1.59091035145e-10
-0.95 -0.161616161616 0 0 -1.89496320297e-10
-0.05 -0.141414141414 0 0 -4.76615421807e-11
-0.2 -0.141414141414 0 0 -5.69261294043e-11
-0.3 -0.141414141414 0 0 -6.08408848204e-11
-0.5 -0.141414141414 0 0 -6.97180448891e-11
-0.7 -0.141414141414 0 0 -8.01319462281e-11
-0.95 -0.141414141414 0 0 -9.55415353869e-11
-0.05 -0.121212121212 0 0 -2.39635257533e-11
-0.2 -0.121212121212 0 0 -2.86275725187e-11
-0.3 -0.121212121212 0 0 -3.06034457653e-11
-0.5 -0.121212121212 0 0 -3.50902705011e-11
-0.7 -0.121212121212 0 0 -4.0361222618e-11
-0.95 -0.121212121212 0 0 -4.81705980355e-11
-0.05 -0.10101010101 0 0 -1.20484962743e-11
-0.2 -0.10101010101 0 0 -1.43964994784e-11
-0.3 -0.10101010101 0 0 -1.53937566894e-11
-0.5 -0.10101010101 0 0 -1.76615023311e-11
-0.7 -0.10101010101 0 0 -2.03292918458e-11
-0.95 -0.10101010101 0 0 -2.4286841914e-11
-0.05 -0.0808080808081 0 0 -6.05779711227e-12
-0.2 -0.0808080808081 0 0 -7.23984084369e-12
-0.3 -0.0808080808081 0 0 -7.74316700183e-12
-0.5 -0.0808080808081 0 0 -8.88931380203e-12
-0.7 -0.0808080808081 0 0 -1.02395257662e-11
-0.95 -0.0808080808081 0 0 -1.22450237796e-11
-0.05 -0.0606060606061 0 0 -3.04576563462e-12
-0.2 -0.0606060606061 0 0 -3.64083506688e-12
-0.3 -0.0606060606061 0 0 -3.89486575659e-12
-0.5 -0.0606060606061 0 0 -4.47413127422e-12
-0.7 -0.0606060606061 0 0 -5.1574764671e-12
-0.95 -0.0606060606061 0 0 -6.17373531587e-12
-0.05 -0.040404040404 0 0 -1.5313631438e-12
-0.2 -0.040404040404 0 0 -1.83093506569e-12
-0.3 -0.040404040404 0 0 -1.95914353473e-12
-0.5 -0.040404040404 0 0 -2.25189982404e-12
-0.7 -0.040404040404 0 0 -2.59773343448e-12
-0.95 -0.040404040404 0 0 -3.11269292504e-12
-0.05 -0.020202020202 0 0 -7.69945322199e-13
-0.2 -0.020202020202 0 0 -9.20756730306e-13
-0.3 -0.020202020202 0 0 -9.85462031352e-13
-0.5 -0.020202020202 0 0 -1.1334162069e-12
-0.7 -0.020202020202 0 0 -1.30843416531e-12
-0.95 -0.020202020202 0 0 -1.56936712116e-12
-0.05 0.0 0 0 -3.87116206351e-13
-0.2 0.0 0 0 -4.63038046038e-13
-0.3 0.0 0 0 -4.95693832168e-13
-0.5 0.0 0 0 -5.70465885269e-13
-0.7 0.0 0 0 -6.5903562989e-13
-0.95 0.0 0 0 -7.91248048865e-13
