vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.7 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.890e-05 0. -1.2849 0. 8.179e-06 0.70000 -1.686e-02 -9.655e-05
0.05 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.153e-05 0. -1.2668 0. 3.821e-06 5.0000e-02 -0.7554 -0.7486
0.7 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.754e-05 0. -1.3722 0. 8.974e-06 0.70000 -1.800e-02 -1.008e-04
0.05 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.469e-05 0. -1.3493 0. 4.111e-06 5.0000e-02 -0.8217 -0.8147
0.7 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.058e-04 0. -1.4540 0. 9.738e-06 0.70000 -1.907e-02 -1.049e-04
0.05 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.794e-05 0. -1.4343 0. 4.411e-06 5.0000e-02 -0.8909 -0.8837
0.7 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.151e-04 0. -1.5429 0. 1.059e-05 0.70000 -2.024e-02 -1.092e-04
0.05 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.129e-05 0. -1.5212 0. 4.719e-06 5.0000e-02 -0.9624 -0.9550
0.7 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.247e-04 0. -1.6332 0. 1.147e-05 0.70000 -2.142e-02 -1.140e-04
0.05 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.472e-05 0. -1.6100 0. 5.034e-06 5.0000e-02 -1.0363 -1.0287
0.7 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.346e-04 0. -1.7238 0. 1.238e-05 0.70000 -2.261e-02 -1.186e-04
0.05 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.820e-05 0. -1.7009 0. 5.355e-06 5.0000e-02 -1.1131 -1.1053
0.7 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.448e-04 0. -1.8165 0. 1.332e-05 0.70000 -2.382e-02 -1.237e-04
